1 -0.754701 -0.660164
2 0.459299 -0.337669
3 -0.0457706 0.143669
4 0.410058 -0.827986
5 0.312037 0.810967
6 -0.257007 0.673133
7 0.552096 -0.957725
8 -0.663351 0.144877
9 -0.441534 0.0917158
10 -0.965397 0.166357
11 -0.870714 0.509307
12 -0.533686 -0.613414
13 -0.0135474 0.512095
14 -0.0417242 -0.0114806
15 -0.484213 -0.521464
16 -0.0564068 0.169834
17 0.233619 0.160937
18 -0.832092 -0.681482
19 0.863731 0.508103
20 0.00371557 -0.951432
21 0.372012 -0.261299
22 0.303909 -0.572297
23 0.35676 -0.803571
24 -0.75808 0.360274
25 0.154538 0.68001
26 -0.894478 -0.092985
27 0.531528 0.940534
28 -0.54778 0.989221
29 0.837711 0.879751
30 0.626571 -0.964115
31 -0.732392 -0.893041
32 0.426846 -0.776446
33 0.97095 -0.201956
34 -0.454497 -0.49727
