0.265938 0.226908 0.577071 0.495873
0.0150986 0.373055 0.693051 0.501607
0.0281933 0.191626 0.511551 0.522252
0.451859 0.267965 0.376741 0.528869
0.728447 0.59183 0.637814 0.537845
0.323816 0.24346 0.466106 0.42838
0.158784 0.472176 0.41261 0.515365
0.542836 0.532314 0.619422 0.517033
0.854261 0.717705 0.481526 0.55984
0.0822656 0.350629 0.380063 0.459297
0.101199 0.559678 0.50583 0.547005
0.490378 0.694543 0.497587 0.501417
0.700648 0.408577 0.536816 0.522406
0.526677 0.490995 0.372695 0.482598
0.453918 0.347434 0.287822 0.496922
0.38381 0.588857 0.545522 0.49623
0.15924 0.538504 0.431538 0.501997
0.575666 0.716367 0.414235 0.513967
0.135166 0.428329 0.414582 0.520111
0.0667093 0.660775 0.393363 0.532151
0.114742 0.636822 0.490923 0.542108
0.874913 0.362724 0.414756 0.560564
0.56606 0.463585 0.490883 0.530439
0.844646 0.646416 0.420205 0.495223
0.517082 0.330536 0.496695 0.468522
0.106871 0.670924 0.521758 0.488149
0.591667 0.735427 0.443972 0.509727
0.778483 0.443085 0.352179 0.467825
0.268654 0.149489 0.435155 0.484076
0.687176 0.34764 0.355518 0.460262
0.497217 0.157291 0.374533 0.469532
0.838297 0.381113 0.413435 0.48994
0.0414901 0.60062 0.479586 0.504071
0.100118 0.443098 0.58623 0.502834
0.717403 0.328363 0.510277 0.507328
0.585951 0.481903 0.573865 0.466352
0.705709 0.59932 0.526157 0.517564
0.113253 0.387121 0.52647 0.495631
0.0391925 0.123958 0.590017 0.500544
0.50453 0.780565 0.57731 0.463372
0.304557 0.414046 0.469414 0.491959
0.708001 0.743177 0.405001 0.473235
0.768689 0.25871 0.409103 0.519572
0.867907 0.251002 0.469218 0.493136
0.505374 0.277968 0.53769 0.516058
0.677038 0.840329 0.626285 0.524762
0.444971 0.632532 0.628628 0.510471
0.817381 0.457038 0.377254 0.512639
0.461462 0.72893 0.522067 0.524792
0.0348928 0.366751 0.539232 0.51782
0.181861 0.393962 0.696312 0.533306
0.664751 0.737749 0.448534 0.459242
0.0273026 0.474407 0.274121 0.499583
0.386181 0.509537 0.486515 0.445309
0.0142771 0.293656 0.589439 0.513942
0.358687 0.303762 0.541914 0.577792
0.487864 0.496901 0.404202 0.481583
0.573205 0.370484 0.342253 0.553091
0.100205 0.251498 0.350049 0.504235
0.426395 0.671641 0.554553 0.462336
0.319549 0.510253 0.507827 0.488171
0.814489 0.555121 0.54373 0.534374
0.131795 0.760944 0.657867 0.534067
0.834144 0.805583 0.482566 0.516186
0.142232 0.479231 0.444406 0.510964
0.337648 0.714011 0.667237 0.487364
0.658206 0.377923 0.53251 0.502129
0.303403 0.392328 0.44256 0.448376
0.813948 0.391349 0.589435 0.478517
0.54947 0.415062 0.486682 0.513357
0.505567 0.100599 0.366434 0.511814
0.285347 0.381511 0.592996 0.505782
0.646205 0.426703 0.414931 0.568722
0.0752348 0.359798 0.596582 0.502569
0.351682 0.389849 0.494294 0.512766
0.55295 0.627279 0.383052 0.444051
0.781246 0.651643 0.497753 0.521989
0.69625 0.254002 0.500967 0.486576
0.499542 0.795076 0.670804 0.513427
0.140682 0.32813 0.525972 0.525285
0.894464 0.345778 0.422986 0.491472
0.133859 0.545414 0.501819 0.483874
0.687593 0.460181 0.363405 0.519177
0.976904 0.453141 0.360068 0.477016
0.3057 0.477146 0.48924 0.553199
0.740402 0.502016 0.412598 0.495725
0.538241 0.451959 0.510892 0.465229
0.2499 0.749249 0.45258 0.538532
0.261422 0.522786 0.521038 0.496858
0.0898416 0.290381 0.434271 0.492741
0.11003 0.576946 0.535181 0.482074
0.46753 0.343738 0.360874 0.512979
0.263442 0.58444 0.474814 0.544486
0.996076 0.703456 0.435767 0.540533
0.582995 0.769686 0.438579 0.480012
0.861682 0.298573 0.545851 0.545101
0.765411 0.802139 0.551027 0.524304
0.0649414 0.672362 0.463086 0.509773
0.939159 0.319638 0.528666 0.491722
0.707024 0.461576 0.500419 0.495737
0.951049 0.589959 0.394786 0.482709
0.102141 0.681344 0.459008 0.529263
0.638183 0.167217 0.480242 0.579049
0.130419 0.628592 0.490283 0.478615
0.48193 0.813733 0.517905 0.518881
0.80587 0.505157 0.41867 0.559506
0.737587 0.691071 0.499136 0.480825
0.850271 0.728613 0.396584 0.508312
0.610341 0.742952 0.580651 0.55089
0.577859 0.432971 0.557877 0.530956
0.142399 0.215242 0.564089 0.5086
0.177913 0.630267 0.403975 0.448778
0.665817 0.918963 0.443318 0.504502
0.0544668 0.773595 0.565972 0.500086
0.133905 0.210639 0.395724 0.490362
0.615956 0.715982 0.509917 0.550316
0.13255 0.406784 0.485466 0.488288
0.310969 0.207508 0.401158 0.454639
0.933445 0.611943 0.378946 0.52966
0.987647 0.86453 0.470295 0.47268
0.0481423 0.59398 0.58079 0.521205
0.504232 0.528087 0.523447 0.486549
0.685831 0.51792 0.5273 0.497642
0.619318 0.521223 0.384229 0.498765
0.699615 0.559929 0.432479 0.528627
0.0248721 0.376593 0.521513 0.528965
0.247536 0.42684 0.542902 0.474495
0.473717 0.527995 0.411128 0.505467
0.216915 0.793019 0.57918 0.484915
0.719028 0.414253 0.459971 0.507181
0.855674 0.153461 0.448994 0.488193
0.000587344 0.555533 0.472031 0.476554
0.0324635 0.349744 0.474681 0.51727
0.257928 0.493999 0.55042 0.539054
0.922101 0.191693 0.54693 0.503393
0.943498 0.361697 0.593914 0.479977
0.871588 0.53389 0.561671 0.526632
0.782308 0.610697 0.34334 0.498273
0.598532 0.47661 0.505939 0.530457
0.436307 0.042413 0.5015 0.534843
0.265747 0.368813 0.675879 0.464214
0.186721 0.350676 0.571126 0.545577
0.618023 0.147911 0.500295 0.45988
0.862539 0.603075 0.549848 0.519502
0.0597101 0.521893 0.443041 0.491632
0.150324 0.670653 0.480443 0.503291
0.42889 0.848184 0.370071 0.51457
0.466468 0.533006 0.539282 0.512651
0.255608 0.335388 0.516903 0.490916
0.736462 0.866585 0.322253 0.494407
0.461169 0.565381 0.441326 0.48251
0.332147 0.897834 0.390766 0.457336
0.2599 0.57767 0.438387 0.517816
0.200353 0.110887 0.38055 0.498327
0.134014 0.248762 0.580006 0.513907
0.728583 0.372344 0.526113 0.488969
0.351679 0.746169 0.398479 0.474997
0.845547 0.320919 0.588607 0.523447
0.0245282 0.528109 0.488791 0.526161
0.00458691 0.529711 0.447398 0.461338
0.368722 0.458718 0.42199 0.475964
0.295023 0.563901 0.28962 0.526448
0.542768 0.421335 0.443255 0.530349
0.16053 0.3046 0.409894 0.509742
0.326592 0.331356 0.555317 0.518019
0.487582 0.707441 0.344654 0.51652
0.0312822 0.437516 0.495893 0.535639
0.287757 0.892579 0.411824 0.481225
0.279863 0.363498 0.57545 0.543236
0.826457 0.407126 0.484887 0.509344
0.936224 0.420041 0.484239 0.511637
0.51719 0.784374 0.673514 0.554099
0.255934 0.278683 0.513896 0.497588
0.103061 0.411857 0.47001 0.462487
0.55558 0.714733 0.530566 0.509207
0.630654 0.320747 0.452123 0.440889
0.812388 0.481302 0.519689 0.504857
0.658962 0.505465 0.38543 0.525452
0.801661 0.614661 0.520807 0.511473
0.641626 0.564924 0.45235 0.491245
0.67863 0.704794 0.41941 0.546146
0.454157 0.443261 0.335213 0.561055
0.831818 0.788661 0.542511 0.479526
0.432924 0.709697 0.377372 0.547519
0.250716 0.400252 0.355904 0.517518
0.656629 0.551186 0.525807 0.539542
0.684287 0.243519 0.426156 0.520394
0.839723 0.26318 0.459068 0.53145
0.342417 0.239093 0.525319 0.544894
0.58997 0.611886 0.359962 0.524985
0.0546723 0.437077 0.489112 0.514329
0.686191 0.800917 0.466292 0.493879
0.702305 0.510037 0.746015 0.531608
0.562254 0.457842 0.456272 0.54949
0.881251 0.525425 0.482284 0.547792
0.427951 0.855273 0.680972 0.531623
0.251117 0.346894 0.58189 0.502415
0.595858 0.830497 0.474888 0.571742
0.761144 0.403509 0.379096 0.508976
0.831886 0.0708935 0.433012 0.48959
0.859889 0.735195 0.643599 0.498008
0.386567 0.362523 0.474457 0.511781
0.650248 0.134235 0.35533 0.502779
0.0570789 0.435223 0.487815 0.497957
0.580067 0.655423 0.478108 0.463601
0.0993391 0.126989 0.571848 0.50585
0.532338 0.443071 0.454512 0.45791
0.509672 0.855737 0.488559 0.53183
0.573507 0.508968 0.641818 0.508752
0.671863 0.513435 0.559863 0.478047
0.470257 0.507586 0.522349 0.503968
0.760398 0.573323 0.485652 0.485201
0.313162 0.55793 0.484303 0.50566
0.116346 0.490838 0.506639 0.486551
0.836697 0.555939 0.468337 0.451868
0.872569 0.159313 0.466859 0.505358
0.89336 0.34701 0.435262 0.479455
0.511671 0.667427 0.57385 0.470724
0.694673 0.504341 0.553327 0.525541
0.833193 0.239698 0.374952 0.524104
0.179563 0.257916 0.610775 0.47399
0.745485 0.336259 0.421919 0.493613
0.857893 0.64759 0.526722 0.492521
0.959329 0.534155 0.519171 0.496334
0.937957 0.204381 0.498149 0.525016
0.0381998 0.594763 0.404279 0.496719
0.677354 0.343237 0.401421 0.469373
0.62093 0.512363 0.51886 0.565655
0.630258 0.677165 0.64073 0.551871
0.454242 0.650061 0.287045 0.427425
0.109558 0.210423 0.651615 0.44611
0.241523 0.490867 0.441045 0.513922
0.0728275 0.498551 0.461741 0.538685
0.23187 0.386081 0.675309 0.563714
0.129805 0.548189 0.378659 0.560279
0.0768025 0.668085 0.500148 0.512726
0.194253 0.788017 0.313735 0.473968
0.249928 0.30235 0.405443 0.497803
0.535522 0.351814 0.281223 0.502431
0.902316 0.583083 0.481047 0.488196
0.453444 0.755304 0.529357 0.518181
0.362314 0.479143 0.509322 0.484566
0.0829905 0.793696 0.493537 0.573819
0.545009 0.258194 0.643048 0.536797
0.591277 0.442014 0.528934 0.454776
0.889468 0.533375 0.619014 0.469203
0.628225 0.599176 0.462479 0.455416
0.655819 0.63151 0.490648 0.452394
0.991883 0.283677 0.497788 0.48114
0.137818 0.670639 0.519286 0.501002
0.379966 0.586749 0.601157 0.463433
0.634312 0.400431 0.598824 0.479439
0.452516 0.653797 0.305193 0.519178
0.455993 0.289997 0.543016 0.468323
0.869412 0.393003 0.501417 0.486368
0.980354 0.491944 0.509842 0.542115
0.250072 0.610282 0.459411 0.505768
0.720239 0.350952 0.626333 0.498615
0.115791 0.639598 0.565816 0.506022
0.267159 0.271825 0.341586 0.535291
0.412981 0.560818 0.578329 0.513451
0.11649 0.370381 0.393731 0.543359
0.506274 0.534406 0.524059 0.490769
0.515971 0.338583 0.443184 0.493564
0.643366 0.102567 0.539767 0.491163
0.155028 0.29746 0.438697 0.510938
0.868881 0.580732 0.460108 0.522436
0.0228202 0.16648 0.49352 0.565288
0.688723 0.416184 0.433545 0.511069
0.673608 0.745704 0.52517 0.482455
0.322602 0.584069 0.562153 0.504411
0.0659359 0.62535 0.366144 0.467494
0.656532 0.784814 0.58083 0.515382
0.471052 0.584606 0.394576 0.47115
0.933229 0.319378 0.523879 0.491668
0.738725 0.486075 0.496342 0.465908
0.0392393 0.483629 0.564155 0.498821
0.636059 0.462784 0.369952 0.452177
0.648579 0.315049 0.614799 0.504461
0.143935 0.204358 0.611776 0.535021
0.530095 0.299865 0.410656 0.507885
0.722499 0.51661 0.462892 0.525765
0.0636241 0.421779 0.380557 0.464908
0.992372 0.159787 0.56847 0.522275
0.239997 0.0903823 0.515666 0.4748
0.955857 0.691749 0.483393 0.545116
0.374255 0.302314 0.448749 0.495889
0.323139 0.52204 0.422902 0.496022
0.0683422 0.793806 0.3456 0.516626
0.575214 0.461377 0.612321 0.545414
0.486263 0.275523 0.457617 0.527946
0.556881 0.244226 0.635037 0.509961
0.852129 0.355356 0.317228 0.500938
0.316982 0.267963 0.418784 0.488998
0.190796 0.587357 0.586856 0.49357
0.770254 0.379901 0.415133 0.49035
0.851163 0.200044 0.451715 0.498619
0.682406 0.561776 0.500379 0.473633
0.104862 0.61111 0.482139 0.537752
0.20649 0.332934 0.390527 0.502357
0.175958 0.746853 0.520466 0.528858
0.908873 0.487617 0.51569 0.547992
0.680022 0.586722 0.395881 0.505161
0.287123 0.438205 0.481232 0.506648
0.200239 0.473441 0.447447 0.526428
0.0497438 0.523171 0.400748 0.535337
0.947616 0.617959 0.621674 0.531432
0.343956 0.408832 0.35151 0.467541
0.812116 0.63567 0.65864 0.528896
0.979508 0.451548 0.462062 0.470143
0.206788 0.51873 0.421582 0.479762
0.934413 0.457388 0.777459 0.493042
0.755975 0.774372 0.460204 0.481603
0.857409 0.523688 0.37844 0.46245
0.953097 0.434996 0.514802 0.533047
0.830067 0.401975 0.479538 0.490569
0.228636 0.896224 0.50708 0.458248
0.136606 0.411985 0.394813 0.493174
0.840201 0.603162 0.430732 0.492149
0.876354 0.713319 0.467712 0.488575
0.464913 0.426823 0.554835 0.449682
0.786807 0.766394 0.538799 0.494928
0.183395 0.21395 0.485023 0.536206
0.116146 0.468829 0.501997 0.544173
0.144502 0.370021 0.468787 0.51528
0.351882 0.362104 0.432458 0.524169
0.738685 0.64414 0.406423 0.562275
0.462464 0.588991 0.461418 0.443724
0.15823 0.673826 0.432521 0.539997
0.792149 0.290211 0.517751 0.451218
0.480579 0.746435 0.755827 0.507598
0.313652 0.88823 0.531312 0.51287
0.389747 0.64252 0.527076 0.473156
0.922048 0.518398 0.487281 0.556921
0.580366 0.336887 0.504748 0.494506
0.751646 0.53661 0.666299 0.542896
0.720281 0.327774 0.554082 0.457062
0.46226 0.379033 0.447104 0.472948
0.447728 0.313891 0.484006 0.489058
0.18066 0.473054 0.580568 0.472516
0.189319 0.596166 0.600096 0.527001
0.251628 0.381067 0.483443 0.494045
0.704256 0.24455 0.41764 0.520986
0.685986 0.420454 0.487282 0.481353
