0.289848 0.417312 0.471973 1.04391
1.22683 0.239195 1.12029 0.98044
1.74949 0.92199 0.889137 1.05498
1.05644 0.868397 0.639879 1.11367
0.465351 0.102716 0.852509 1.01121
0.209507 1.02957 0.78125 1.01854
0.639261 0.266841 1.44274 0.909535
0.741348 0.575131 1.77188 0.970384
1.51568 0.649123 0.536427 0.870748
0.390892 0.713762 1.32332 1.0685
0.0390464 1.17955 0.904213 0.977054
2.65913 0.244401 0.929566 0.92137
0.111565 0.828663 1.10174 1.01585
0.631783 0.289622 1.53228 0.971149
1.2766 0.639181 1.67934 1.09398
0.571347 0.8385 0.915623 0.833627
1.31115 1.1469 1.01021 1.0098
3.85368 1.22573 0.746391 0.95179
0.769182 1.68626 1.17126 1.1823
0.71465 0.694892 0.660772 0.895084
2.36541 0.349872 1.11011 1.02357
2.15243 0.143815 0.781316 0.742754
0.189733 0.833629 1.15903 0.99271
2.24969 1.02949 1.1688 1.2009
0.312423 0.340983 1.35763 0.885241
0.661999 0.239885 0.868521 1.04731
0.706011 1.01075 0.584876 0.841871
1.22386 0.164964 1.05292 0.937568
0.746918 0.701376 1.51913 1.03406
0.494959 0.629894 1.11251 1.02135
1.40595 0.222557 0.771217 0.957569
1.83716 0.230299 0.684641 1.01247
2.03713 0.809003 0.612882 1.03392
1.81238 1.24962 0.822161 0.920166
0.302389 0.614739 0.76104 1.08066
1.89443 0.726385 1.11077 1.0396
0.746209 1.15205 0.474492 1.01266
1.36608 0.550379 1.11188 1.05978
2.68384 2.66439 1.17208 1.04324
0.34135 0.827325 0.576153 1.09889
0.861031 1.21136 0.630584 1.06763
0.397111 1.644 1.04602 0.943904
0.249168 0.749842 1.2633 0.925623
0.292116 0.177462 0.784138 1.15354
1.40923 0.319295 1.10932 0.976975
0.932839 1.61157 1.04251 1.11618
1.38305 0.0646482 1.40671 1.22682
0.186731 1.86599 0.784338 1.06536
0.622632 2.15602 0.67393 0.923039
0.457105 0.272797 0.83297 0.961298
2.0952 0.207272 1.2372 0.905402
0.263265 0.926492 0.848342 1.04233
0.182176 1.5355 1.57767 1.04223
0.383564 1.1703 0.885321 1.22373
0.053548 0.671898 0.754356 0.899431
0.199306 1.21599 0.78291 1.04854
2.16029 1.09255 1.146 0.925515
1.59498 0.249897 1.25332 0.978753
0.0975355 0.879854 1.50715 0.974737
0.376837 0.445892 1.29476 1.27719
